,x,low_V_f,low_V_f_100,T_V_f,T_V_f_100,pi_V_f,pi_V_f_100
44,1760.0,-0.00600088676934888,-0.08933001061484072,-0.011525345860522052,-0.11103212946832546,-0.01331766305576315,-0.14799080924766958
45,1800.0,-0.008207139559570953,-0.09475229082363977,-0.01413124928323874,-0.11726294794677694,-0.01628043742096402,-0.15546512364444146
46,1840.0,-0.011886164541140606,-0.09995799636678161,-0.015450572014122567,-0.12329028911802348,-0.01776142560332092,-0.16290789384804338
47,1880.0,-0.014460542616010397,-0.10534813859055511,-0.019149270559274338,-0.1292960669476381,-0.021461108429037874,-0.16989349847038837
48,1920.0,-0.017017009435442782,-0.11144063101364293,-0.022572358837338345,-0.13567725656675164,-0.02413385130644998,-0.17723715612945487
49,1960.0,-0.01921516628561951,-0.11681534247970306,-0.025684720208897074,-0.14208629284276764,-0.026832863504613617,-0.18490645276467974
50,2000.0,-0.02215503932093256,-0.12261658571132611,-0.027881436322051683,-0.1485184943527074,-0.029935323115458743,-0.19304993473767296
51,2040.0,-0.025390828222321374,-0.12834079022736283,-0.03019248267320332,-0.15574763735235542,-0.033972308847056785,-0.20108025351803943
52,2080.0,-0.027924025898644487,-0.1341812856200775,-0.033234297750517575,-0.16196842957337776,-0.03713399300071848,-0.20941128363009678
53,2120.0,-0.03136824085970641,-0.1402077548899009,-0.03610613747891566,-0.16969499320211107,-0.04074622960920135,-0.21777101572878838
54,2160.0,-0.033282110593610865,-0.14601990958962852,-0.04022037015144259,-0.17684879669485726,-0.04362627817837769,-0.22648845332053824
55,2200.0,-0.03685375125993695,-0.15164892676767244,-0.04277038369575187,-0.18323753473255183,-0.0472328876006245,-0.23423063257628174
56,2240.0,-0.040265620869006216,-0.15883902196308353,-0.04659264415307827,-0.1898992567368566,-0.05014841401596092,-0.24276762577181574
57,2280.0,-0.04297173237593546,-0.16502614911394847,-0.04954388244734281,-0.1974256253670389,-0.0539567321115756,-0.25101405620634054
58,2320.0,-0.04575623458791345,-0.17146375026026833,-0.05304772982852698,-0.2052707446317463,-0.05746705081457913,-0.2610143363028994
59,2360.0,-0.04933873661542221,-0.17789978498547065,-0.05657539859808018,-0.211575393165945,-0.061307256063905,-0.26960868204225286
60,2400.0,-0.05245393450678912,-0.18493606890691094,-0.059222481653424225,-0.22032484511687211,-0.06425358936249084,-0.2790006018168039
61,2440.0,-0.05688181227997052,-0.19191771852614153,-0.06335133162737122,-0.2274822219905102,-0.06820219999680287,-0.28762722052887774
62,2480.0,-0.059422648379166304,-0.19833450358585974,-0.06693901271194118,-0.23507368837974946,-0.07150060553576704,-0.297354740988257
63,2520.0,-0.06275735295736617,-0.20437969192368088,-0.07053965905228968,-0.24355081198244738,-0.07586978959061777,-0.3067316747036081
64,2560.0,-0.06639121915840118,-0.21124755957231967,-0.07402118110878224,-0.2514451824249756,-0.07914968785620703,-0.3158873378164483
65,2600.0,-0.07040291156595743,-0.2175284143784666,-0.07729306844333649,-0.25943474753432433,-0.08303294579827869,-0.3254616795401678
66,2640.0,-0.07441332479580165,-0.22438012721101133,-0.08217629547509159,-0.2666997121602965,-0.0875595945594328,-0.3362891018115085
